1109,720.9301
1110,713.690125
1111,715.4593
1112,703.718
1113,701.901125
1114,706.467875
1115,710.910125
1116,736.9143750000001
1117,736.9615
1118,747.5217625
1119,750.030875
1120,729.066625
1121,738.537625
1122,748.749375
1123,741.6384
1124,737.450375
1125,739.786125
1126,733.673
1127,727.9655
1128,733.0521249999999
1129,732.712125
1130,742.6967625
1201,752.246125
1202,772.43725
1203,764.339625
1204,764.81625
1205,754.6397499999999
1206,756.6215
1207,766.1166375
1208,769.72975
1209,770.028125
1210,773.40125
1211,768.303125
1212,777.006875
1213,778.4935
1214,774.897
1215,776.75215
1216,781.5683750000001
1217,788.7055
1218,788.40575
1219,789.524125
1220,793.0901375
1221,824.2189375
1222,860.599875
1223,901.3182375
1224,891.6126125
1225,886.9003749999999
1226,897.335375
1227,930.376
1228,967.480375
1229,963.381625
1230,952.156375
1231,959.879875
0101,997.729875
0102,1015.9771125
0103,1023.141875
0104,1126.7633375
0105,994.674875
0106,883.099175
0107,896.830375
0108,908.1490375
0109,894.18025
0110,906.0569142857142
0111,785.2237375
0112,803.372375
0113,826.2956625
0114,817.912875
0115,822.2076
0116,830.505125
0117,903.84575
0118,874.9949625
0119,895.798875
0120,893.6210875
0121,920.4479
0122,918.603625
0123,922.0736125
0124,890.320225
0125,893.045625
0126,915.95625
0127,919.27975
0128,920.31225
0129,915.933
0130,921.1793250000001
0131,964.706075
0201,979.7038749999999
0202,1007.6137125
0203,1013.027
0204,1030.9994125
0205,1014.837725
0206,1024.01375
0207,1050.1100000000001
0208,1052.3766125
0209,976.1030000000001
0210,999.1034999999999
0211,1008.8466625
0212,1000.604625
0213,999.877375
0214,1011.78025
0215,1012.3259875
0216,1035.2081249999999
0217,1055.53685
0218,1056.6371374999999
0219,1052.7792857142856
0220,1084.7550125
0221,1123.7884285714285
0222,1123.2231875
0223,1172.01715
0224,1174.86625
0225,1150.6057142857142
0226,1175.0497500000001
0227,1190.75195
0228,1187.5652857142857
0301,1222.4994000000002
0302,1259.4108166666667
0303,1285.14
0304,1267.0272
0305,1270.9333
0306,1275.197375
0307,1238.4470000000001
0308,1157.3933
0309,1192.4691428571427
0310,1098.6171285714286
0311,1179.159875
0312,1227.494625
0313,1239.816225
0314,1245.3707857142856
0315,1257.399625
0316,1180.945657142857
0317,1091.1718875
0318,952.2323625
0319,1029.8008125000001
0320,1049.0844875
0321,1118.6300428571428
0322,1028.7268625
0323,1038.789
0324,941.9197142857143
0325,959.3400857142857
0326,956.7863125
0327,1037.2292499999999
0328,1046.127625
0329,1040.5755
0330,1037.90455
0331,1079.5493142857142
0401,1086.9295714285713
0402,1099.169125
0403,1141.813
0404,1141.6003625
0405,1133.0793142857142
0406,1196.3079375
0407,1190.45425
0408,1181.1498375
0409,1208.8005
0410,1207.744875
0411,1226.6170375
0412,1218.92205
0413,1180.0237125
0414,1185.2600571428572
0415,1184.8806714285713
0416,1186.9274125
0417,1205.634875
0418,1216.1867428571427
0419,1217.9300875
0420,1241.6863250000001
0421,1258.3614125
0422,1261.311225
0423,1257.9881125
0424,1262.902775
0425,1279.4146875000001
0426,1309.109875
0427,1345.3539125
0428,1331.2944285714286
0429,1334.9790375
0430,1353.0045
0501,1417.1728125
0502,1452.0762875
0503,1507.5768571428573
0504,1508.292125
0505,1533.3350714285714
0506,1560.4102
0507,1535.8684285714285
0508,1640.619225
0509,1721.2849714285715
0510,1762.88625
0511,1820.9905625
0512,1720.4785
0513,1771.9200125
0514,1776.3165
0515,1723.1269375
0516,1739.031975
0517,1807.4850625
0518,1899.0828875
0519,1961.5204875
0520,2052.9097875
0521,2046.5344625
0522,2090.6623125
0523,2287.7102875
0524,2379.1938333333333
0525,2387.2062857142855
0526,2211.976857142857
0527,2014.0529625
0528,2192.9808
0529,2275.9307
0530,2239.2053428571426
0531,2285.9339142857143
0601,2399.2426714285716
0602,2446.142414285714
0603,2525.7651584699997
0604,2516.173142857143
0605,2698.3138125
0606,2883.3136966371426
0607,2664.9208625
0608,2792.9991875
0609,2827.4913
0610,2845.3728571428574
0611,2961.8296124999997
0612,2657.6750625
0613,2748.185085714286
0614,2447.0415625
0615,2442.48025
0616,2464.9598142857144
0617,2665.927
0618,2507.389252144286
0619,2617.2102625
0620,2754.97825
0621,2671.04325
0622,2727.2880125
0623,2710.4122857142856
0624,2589.1648875
0625,2512.3662857142854
0626,2436.4510571428573
0627,2517.9031142857143
0628,2585.349185714286
0629,2544.414475
0630,2477.641375
0701,2434.0778625
0702,2501.191342857143
0703,2561.225428571429
0704,2599.7298375
0705,2619.1875030042856
0706,2609.96775
0707,2491.201214285714
0708,2562.1306624999997
0709,2536.2389375
0710,2366.1701428571428
0711,2369.8621285714285
0712,2385.7485714285717
0713,2354.7834166666667
0714,2190.947833333333
0715,2058.9955999999997
0716,1931.2143
0717,2176.6234875
0718,2320.12225
0719,2264.7657
0720,2898.1884166666664
0721,2682.1953625
0722,2807.609857142857
0723,2725.549716666667
0724,2751.821028571429
0725,2560.9979166666667
0726,2495.028585714286
0727,2647.625
0728,2781.636583333333
0729,2722.512785714286
0730,2745.955416666666
0731,2866.431666666667
0801,2710.4130666666665
0802,2693.6339833333336
0803,2794.117716666666
0804,2873.8510833333335
0805,3218.1150166666666
0806,3252.5625333333332
0807,3407.2268333333336
0808,3457.374333333333
0809,3357.326316666667
0810,3424.4042000000004
0811,3632.5066666666667
0812,3852.8029142857145
0813,4125.54802
0814,4282.992
0815,4217.028328571429
0816,4360.876871428572
0817,4328.725716666667
0818,4130.440066666667
0819,4222.662214285714
0820,4157.958033333333
0821,4043.722
0822,4082.180983333333
0823,4174.95
0824,4340.316716666667
0825,4363.05445
0826,4360.5133166666665
0827,4354.308333333333
0828,4391.673516666667
0829,4607.98545
0830,4594.98785
0831,4748.255
0901,4911.740016666667
0902,4580.387479999999
0903,4648.159983333334
